,id,city,street,housenumber,levels
1794,48899477,,Гольяновская улица,3А к1,5
1795,48899478,Москва,Семёновская набережная,2/1 с1,12
1796,48918899,Москва,Таганская улица,30/2,5
1797,48957223,Москва,Рубцовская набережная,6,5
1798,48957227,,,,2
1799,48957234,Москва,Большая Почтовая улица,24 с1,3
1800,49069615,Москва,Душинская улица,3,4
1801,49069619,Москва,Шепелюгинская улица,8,4
1802,49069620,Москва,Шепелюгинский переулок,7,3
1803,49069621,Москва,Душинская улица,12/19,5
1804,49069622,Москва,Шепелюгинская улица,10 к2,16
1805,49069623,Москва,Душинская улица,10,2
1806,49069626,Москва,Левый тупик,5/7,4
1807,49069627,Москва,Шепелюгинская улица,5 к2,16
1808,49069628,Москва,Шепелюгинская улица,5 к1,16
1809,49069630,Москва,Шепелюгинская улица,10 к1,16
1810,49069632,Москва,Душинская улица,6,5
1811,49069633,Москва,Душинская улица,4,4
1812,49069634,Москва,Шепелюгинская улица,4,4
1813,49069639,Москва,шоссе Энтузиастов,10/2,6
1814,49069641,,шоссе Энтузиастов,12,4
1815,49140312,Москва,Перовский проезд,6А,1
1816,49140313,Москва,Подъёмная улица,15,4
1817,49140315,Москва,Душинская улица,20,4
1818,49140317,Москва,Перовский проезд,2 с2,5
1819,49140320,Москва,Душинская улица,16,21
1820,49140322,Москва,Душинская улица,18 к2,4
1821,49140324,Москва,Шепелюгинская улица,14,4
1822,49140325,Москва,Шепелюгинская улица,7/14,9
1823,49140326,Москва,Шепелюгинский переулок,14А с2,2
1824,49140327,Москва,Шепелюгинская улица,21/13 с1,4
1825,49140328,Москва,Шепелюгинская улица,16,14
1826,49150920,Москва,Подъёмная улица,7,5
1827,49150931,Москва,Подъёмная улица,6Б,5
1828,49150942,Москва,Подъёмная улица,12,6
1829,49150950,Москва,Подъёмная улица,10,4
1830,49150952,Москва,Подъёмная улица,8,4
1831,49150955,Москва,Подъёмная улица,6,4
1832,49150958,Москва,Подъёмная улица,6А,5
1833,49150967,Москва,Подъёмная улица,14 с1,4
1834,49150971,Москва,Перовский проезд,35 с5,6
1835,49150984,Москва,Душинская улица,17,2
1836,49150990,Москва,Душинская улица,7 с1,5
1837,49150993,,Душинская улица,9,5
1838,49150996,Москва,Перовский проезд,35 с12,4
1839,49251850,,Смирновская улица,25,4
1840,49251889,Москва,Смирновская улица,3,12
1841,49251891,Москва,Смирновская улица,9,12
1842,49251894,,Смирновская улица,11,5
1843,49251896,Москва,Подъёмный переулок,1,9
1844,49251897,Москва,Сорокин переулок,9,4
1845,49251899,Москва,Подъёмный переулок,3,12
1846,49251901,Москва,Подъёмный переулок,5,12
1847,49251903,Москва,Сорокин переулок,3,5
1848,49251907,Москва,Подъёмная улица,4,16
1849,49251910,Москва,Смирновская улица,5А,5
1850,49251913,Москва,Сорокин переулок,5,16
1851,49260758,Москва,улица Рогожский Посёлок,7,12
1852,49260760,Москва,улица Рогожский Посёлок,1 к2,2
1853,49260763,Москва,Подъёмная улица,1,15
1854,49260768,Москва,улица Рогожский Посёлок,29 с5,1
1855,49260771,Москва,Подъёмная улица,5,5
1856,49260772,Москва,Подъёмная улица,3,5
1857,49260779,Москва,Смирновская улица,10 с24,4
1858,49260790,,Смирновская улица,10 с19,5
1859,49260807,Москва,Смирновская улица,4А,5
1860,49260808,,Смирновская улица,6,5
1861,49260810,Москва,Смирновская улица,6Б,5
1862,49260834,Москва,Смирновская улица,4Б,16
1863,49324856,,Бакунинская улица,2-4,1
1864,49337796,Москва,Подъёмная улица,14 с37,11
1865,49354456,,улица Фридриха Энгельса,21 с3,4
1866,49354468,,улица Фридриха Энгельса,28-30 к1,14
1867,49354469,,улица Фридриха Энгельса,28-30 к2,14
1868,49363179,Москва,улица Рогожский Посёлок,31,2
1869,49404698,,Бауманская улица,33/2 с3,3
1870,49405091,,Переведеновский переулок,3,12
1871,49405166,,Переведеновский переулок,8,2
1872,49405482,Москва,Переведеновский переулок,5,4
1873,49405855,,Переведеновский переулок,2 к2,4
1874,49406071,,Переведеновский переулок,2,3
1875,49406072,,Переведеновский переулок,2 к3,2
1876,49406073,,Переведеновский переулок,4 с1,6
1877,49406293,,Переведеновский переулок,2 с4,4
1878,49406722,,Переведеновский переулок,9,6
1879,49406724,,Переведеновский переулок,7/7,6
1880,49406725,,Налесный переулок,9/11,4
1881,49406726,,Центросоюзный переулок,4,14
1882,49406728,,Центросоюзный переулок,6 с3,2
1883,49423785,,Братская улица,1/45,5
1884,49423787,,Перовская улица,39 к3,12
1885,49423789,Москва,Перовская улица,34 к1,16
1886,49423790,Москва,Перовская улица,34 с2,1
1887,49423792,,Зелёный проспект,8А с2,1
1888,49423793,,Зелёный проспект,8А с1,1
1889,49428991,,Бакунинская улица,10-12 с4,2
1890,49429066,,Переведеновский переулок,7 с2,1
1891,49488039,,Бакунинская улица,7 с5,3
1892,49488253,,Бакунинская улица,1-3,10
1893,49488742,Москва,Старообрядческая улица,30Б,2
1894,49488743,Москва,Старообрядческая улица,32 к2,4
1895,49493370,,Спартаковская площадь,9/1,3
1896,49494821,,Рабочая улица,3/5,5
1897,49494824,,Международная улица,18/30,12
1898,49494825,,Международная улица,20/19,12
1899,49494827,,Международная улица,11,4
1900,49494828,,Международная улица,9,4
1901,49494829,Москва,Международная улица,13,4
1902,49494830,,Международная улица,10 с5,16
1903,49494832,,шоссе Энтузиастов,2 с39,2
1904,49494834,,,,2
1905,49494838,,Средний Международный переулок,8 с2,2
1906,49494839,Москва,Старообрядческая улица,12,5
1907,49494841,,шоссе Энтузиастов,2 с1,9
1908,49494855,Москва,шоссе Энтузиастов,4 с32,4
1909,49494856,,,,5
1910,49501610,,,,2
1911,49501612,Москва,шоссе Энтузиастов,2 с37,2
1912,49512351,,,,10
1913,49516306,,улица Фридриха Энгельса,3-5 с1,6
1914,49516307,,улица Фридриха Энгельса,3/5 с6,3
1915,49516308,,,,1
1916,49516384,Москва,Нижняя Красносельская улица,43,9
1917,49516385,,Ладожская улица,1/2,2
1918,49516386,,улица Фридриха Энгельса,6 с2,2
1919,49516387,,улица Фридриха Энгельса,6 с1,2
1920,49516564,,Плетешковский переулок,7-9 с1,5
1921,49522876,Москва,Рязанский проспект,4 с8,1
1922,49522877,Москва,Рязанский проспект,4 с11,1
1923,49522891,Москва,Рязанский проспект,4 с1,1
1924,49522898,Москва,Газгольдерная улица,10А с11,1
1925,49570753,Москва,Энергетическая улица,8 к1,6
1926,49588574,,Бакунинская улица,81,2
1927,49589202,,Переведеновский переулок,13 с16,3
